,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
163059,3370861,4223832,8000.0,8000.0,8000.0, 36 months,10.16,258.74,1.0,5.0,4.0,OWN,42000.0,Not Verified,Feb-2013,n,debt_consolidation,Cards,331xx,FL,18.51,0.0,558.0,1.0,13.0,0.0,10484.0,35.7,22.0,w,0.0,0.0,8439.69,8439.69,8000.0,439.69,0.0,0.0,0.0,Sep-2013,6887.25,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,118920.0,29400.0
195282,1564262,1831715,19425.0,19425.0,19425.0, 36 months,21.49,736.74,4.0,22.0,9.0,RENT,49599.0,Not Verified,Oct-2012,n,debt_consolidation,Credit Card Debt Consolidation Loan,061xx,CT,19.16,0.0,513.0,1.0,10.0,0.0,18751.0,91.0,14.0,f,0.0,0.0,25414.6360475,25414.64,19425.0,5989.64,0.0,0.0,0.0,Sep-2014,9225.08,,Sep-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,18751.0,20600.0
167408,3186070,3918911,14600.0,14600.0,14600.0, 36 months,11.14,478.96,1.0,6.0,5.0,MORTGAGE,68000.0,Source Verified,Feb-2013,n,debt_consolidation,Debt Consolidation-Happy Happy Happy,919xx,CA,22.52,0.0,458.0,0.0,9.0,0.0,39868.0,88.0,21.0,f,0.0,0.0,16368.868900799998,16368.87,14600.0,1768.87,0.0,0.0,0.0,Jun-2014,9184.71,,Jun-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,321377.0,45300.0
194963,1561136,1828275,13250.0,13250.0,13250.0, 36 months,15.31,461.33,2.0,11.0,6.0,MORTGAGE,36000.0,Verified,Oct-2012,n,small_business,Business,140xx,NY,9.6,0.0,526.0,2.0,5.0,0.0,6017.0,92.6,16.0,f,0.0,0.0,4311.27,4311.27,2444.95,1245.05,0.0,621.27,6.212700001799999,Jun-2013,461.33,,Nov-2013,0.0,1.0,INDIVIDUAL,0.0,0.0,81508.0,6500.0
5375,986844,1210824,10000.0,10000.0,10000.0, 36 months,6.03,304.36,0.0,0.0,1.0,MORTGAGE,165000.0,Source Verified,Oct-2011,n,major_purchase,250 Crownline,216xx,MD,5.01,0.0,364.0,0.0,12.0,0.0,4357.0,4.5,38.0,f,0.0,0.0,10956.3451481,10956.35,10000.0,956.35,0.0,0.0,0.0,Oct-2014,307.95,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
304834,27531217,30034336,30000.0,30000.0,30000.0, 36 months,7.12,927.96,0.0,2.0,9.0,MORTGAGE,84000.0,Verified,Sep-2014,n,credit_card,Credit card refinancing,295xx,SC,20.46,0.0,510.0,0.0,13.0,0.0,27623.0,68.0,24.0,w,0.0,0.0,30902.25,30902.25,30000.0,902.25,0.0,0.0,0.0,Feb-2015,27190.41,,Feb-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,184882.0,40600.0
47384,9675176,11527291,10625.0,10625.0,10625.0, 36 months,19.22,390.66,3.0,18.0,0.0,RENT,36000.0,Verified,Dec-2013,n,debt_consolidation,Credit Consolidation ,330xx,FL,27.57,0.0,594.0,3.0,12.0,0.0,9565.0,56.3,12.0,f,0.0,0.0,12024.4828989,12024.48,10625.0,1399.48,0.0,0.0,0.0,Oct-2014,8899.47,,Oct-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,75462.0,17000.0
226212,1143736,1384653,12000.0,12000.0,12000.0, 36 months,15.31,417.81,2.0,12.0,3.0,MORTGAGE,53000.0,Source Verified,Feb-2012,n,debt_consolidation,DEBT CONSOLIDATION LOAN,011xx,MA,10.69,0.0,504.0,2.0,18.0,0.0,13194.0,72.1,35.0,f,0.0,0.0,15035.8760003,15035.88,12000.0,3035.88,0.0,0.0,0.0,Jan-2015,832.74,,Jun-2015,0.0,1.0,INDIVIDUAL,0.0,,,
214968,1299335,1544000,1000.0,1000.0,1000.0, 36 months,7.62,31.17,0.0,2.0,6.0,MORTGAGE,39500.0,Not Verified,Jun-2012,n,other,Payoff,080xx,NJ,22.54,0.0,467.0,1.0,9.0,0.0,6847.0,42.3,28.0,f,0.0,0.0,1098.39041199,1098.39,1000.0,98.39,0.0,0.0,0.0,Mar-2014,478.19,,Jun-2014,0.0,1.0,INDIVIDUAL,0.0,,,
6993,889647,1098953,8100.0,8100.0,8100.0, 36 months,7.51,252.0,0.0,2.0,6.0,RENT,85000.0,Verified,Sep-2011,n,small_business,Consolidation,606xx,IL,16.4,0.0,511.0,0.0,8.0,0.0,7530.0,27.0,13.0,f,0.0,0.0,8151.27,8151.27,8100.0,51.27,0.0,0.0,0.0,Nov-2011,8153.46,,Oct-2012,0.0,1.0,INDIVIDUAL,0.0,,,
34504,451846,557101,7000.0,7000.0,6965.0983197, 36 months,19.47,258.28,5.0,29.0,3.0,RENT,60000.0,Not Verified,Oct-2009,n,debt_consolidation,clear,076xx,NJ,17.08,0.0,558.0,0.0,11.0,0.0,13859.0,88.5,14.0,f,0.0,0.0,9296.59,9246.84,7000.0,2296.59,0.0,0.0,0.0,Nov-2012,263.23,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,,,
290908,28032218,30545343,20100.0,20100.0,20100.0, 36 months,10.99,657.96,1.0,7.0,1.0,MORTGAGE,56000.0,Verified,Oct-2014,n,debt_consolidation,Debt consolidation,363xx,AL,12.69,0.0,355.0,2.0,14.0,0.0,14224.0,30.0,25.0,f,0.0,0.0,20415.9,20415.9,20100.0,315.9,0.0,0.0,0.0,Nov-2014,20415.9,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,14224.0,46790.0
11911,806946,1013365,10000.0,10000.0,9450.0, 36 months,6.99,308.73,0.0,2.0,4.0,MORTGAGE,65000.0,Source Verified,Jul-2011,n,debt_consolidation,Debt Consolidation Loan,551xx,MN,12.96,0.0,487.0,0.0,13.0,0.0,6018.0,16.5,19.0,f,0.0,0.0,11034.97,10428.06,10000.0,1034.97,0.0,0.0,0.0,Oct-2013,3016.77,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
350230,15540315,17632742,14000.0,14000.0,14000.0, 36 months,6.03,426.1,0.0,0.0,5.0,RENT,70000.0,Not Verified,Jul-2014,n,debt_consolidation,Debt consolidation,981xx,WA,15.93,0.0,523.0,0.0,15.0,0.0,3597.0,18.4,26.0,w,0.0,0.0,14935.78,14935.78,14000.0,935.78,0.0,0.0,0.0,Nov-2015,8544.28,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,25393.0,19600.0
143151,4624631,5886788,8000.0,8000.0,8000.0, 36 months,17.77,288.3,3.0,15.0,8.0,MORTGAGE,58000.0,Not Verified,May-2013,n,debt_consolidation,Debt consolidation,301xx,GA,23.65,2.0,536.0,0.0,9.0,0.0,6784.0,66.5,22.0,w,0.0,0.0,10303.8,10303.8,8000.0,2303.8,0.0,0.0,0.0,Nov-2015,1943.1,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,150830.0,10200.0
115652,5630141,7012607,8900.0,8900.0,8900.0, 36 months,9.71,285.97,1.0,5.0,10.0,RENT,50000.0,Not Verified,Jul-2013,n,debt_consolidation,relaunching life,023xx,MA,28.61,0.0,510.0,1.0,15.0,0.0,25920.0,52.7,36.0,f,0.0,0.0,9483.87490823,9483.87,8900.0,583.87,0.0,0.0,0.0,Apr-2014,7199.33,,Oct-2014,0.0,1.0,INDIVIDUAL,0.0,0.0,163122.0,49184.0
39746,113194,113115,3500.0,3500.0,1725.0, 36 months,9.96,112.87,1.0,9.0,0.0,RENT,78000.0,Not Verified,Aug-2007,n,other,Paying off high interest student loan.,070xx,NJ,11.06,1.0,419.0,0.0,13.0,0.0,16310.0,20.5,32.0,f,0.0,0.0,4063.16,2002.53,3500.0,563.16,0.0,0.0,0.0,Aug-2010,114.13,,Jul-2010,,1.0,INDIVIDUAL,0.0,,,
390059,16111644,18214135,21000.0,21000.0,21000.0, 36 months,7.12,649.58,0.0,2.0,1.0,MORTGAGE,91000.0,Source Verified,May-2014,n,home_improvement,Home improvement,309xx,GA,8.0,0.0,446.0,0.0,6.0,0.0,13285.0,91.6,22.0,f,0.0,0.0,22790.17,22790.17,21000.0,1790.17,0.0,0.0,0.0,Nov-2015,11747.31,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,87382.0,14500.0
377579,17804995,19937494,6000.0,6000.0,6000.0, 36 months,16.29,211.81,3.0,16.0,2.0,RENT,50000.0,Not Verified,Jun-2014,n,credit_card,Credit card refinancing,334xx,FL,14.95,0.0,479.0,0.0,9.0,0.0,9028.0,66.4,16.0,w,0.0,0.0,6767.41,6767.41,6000.0,767.41,0.0,0.0,0.0,Apr-2015,4861.12,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,14871.0,13600.0
49804,9864792,11716915,32250.0,32250.0,32250.0, 36 months,10.99,1055.68,1.0,6.0,1.0,MORTGAGE,225000.0,Verified,Dec-2013,n,debt_consolidation,I will provide solid ROI!,184xx,PA,12.96,0.0,488.0,2.0,9.0,0.0,3345.0,50.7,31.0,f,0.0,0.0,36619.1994676,36619.2,32250.0,4369.2,0.0,0.0,0.0,Jul-2015,10179.08,,Jul-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,612089.0,6600.0
763055,47310200,50538915,14000.0,14000.0,14000.0, 36 months,10.99,458.28,1.0,8.0,1.0,RENT,96123.0,Source Verified,May-2015,n,debt_consolidation,Debt consolidation,096xx,NY,19.21,0.0,545.0,0.0,17.0,0.0,46691.0,95.9,28.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,137641.0,48700.0
65176,8649935,6047013,4200.0,4200.0,4200.0, 36 months,13.67,142.88,1.0,9.0,1.0,MORTGAGE,104000.0,Verified,Nov-2013,n,debt_consolidation,Consolidation,945xx,CA,18.52,0.0,453.0,1.0,9.0,0.0,53777.0,59.9,42.0,w,0.0,0.0,4986.07,4986.07,4200.0,786.07,0.0,0.0,0.0,Nov-2015,9.67,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,382658.0,55800.0
295060,28624212,31157407,10625.0,10625.0,10625.0, 36 months,14.99,368.27,2.0,14.0,1.0,MORTGAGE,37000.0,Source Verified,Oct-2014,n,debt_consolidation,Debt consolidation,060xx,CT,39.6,0.0,485.0,0.0,12.0,0.0,12614.0,67.8,25.0,w,0.0,0.0,2946.16,2946.16,1968.85,977.31,0.0,0.0,0.0,Jun-2015,368.27,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,124254.0,18600.0
853027,40147948,43012700,12000.0,12000.0,12000.0, 36 months,11.44,395.37,1.0,8.0,3.0,RENT,35000.0,Not Verified,Jan-2015,n,credit_card,Credit card refinancing,150xx,PA,23.97,0.0,584.0,1.0,13.0,0.0,10779.0,79.3,15.0,w,0.0,0.0,12709.9,12709.9,12000.0,709.9,0.0,0.0,0.0,Jul-2015,10740.68,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,31213.0,13600.0
409814,13777597,15839930,16000.0,16000.0,16000.0, 36 months,14.64,551.83,2.0,12.0,5.0,RENT,76000.0,Verified,Apr-2014,n,debt_consolidation,Debt consolidation,940xx,CA,17.2,0.0,215.0,1.0,15.0,0.0,20842.0,40.9,45.0,f,0.0,0.0,18871.09,18871.09,16000.0,2871.09,0.0,0.0,0.0,Oct-2015,9489.98,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,20842.0,50900.0
343068,21470507,23793416,8400.0,8400.0,8400.0, 36 months,16.29,296.53,3.0,16.0,5.0,RENT,77000.0,Source Verified,Jul-2014,n,debt_consolidation,Debt consolidation,762xx,TX,32.28,2.0,469.0,1.0,7.0,0.0,1765.0,76.7,45.0,w,0.0,0.0,9364.36,9364.36,8400.0,964.36,0.0,0.0,0.0,Apr-2015,6992.12,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,263.0,46949.0,2300.0
201501,1491049,1750483,16000.0,16000.0,16000.0, 36 months,19.05,586.91,3.0,18.0,5.0,RENT,115000.0,Not Verified,Sep-2012,n,debt_consolidation,Debt consolidation,331xx,FL,14.19,0.0,583.0,0.0,5.0,0.0,11130.0,85.6,8.0,f,0.0,0.0,21120.904980000003,21120.9,16000.0,5120.9,0.0,0.0,0.0,Sep-2015,599.96,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,52027.0,13000.0
253662,33251594,35894918,6000.0,6000.0,6000.0, 36 months,14.31,205.98,2.0,13.0,7.0,MORTGAGE,54000.0,Verified,Nov-2014,n,debt_consolidation,Debt consolidation,445xx,OH,20.36,0.0,435.0,2.0,15.0,1.0,1627.0,36.2,24.0,f,0.0,0.0,6656.75,6656.75,6000.0,656.75,0.0,0.0,0.0,Oct-2015,3101.72,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,94355.0,4500.0
113422,6287740,7819327,9600.0,9600.0,9600.0, 36 months,9.71,308.46,1.0,5.0,3.0,RENT,58000.0,Not Verified,Jul-2013,n,credit_card,Credit Card Payments,949xx,CA,4.78,0.0,538.0,0.0,15.0,0.0,10986.0,36.7,23.0,f,0.0,0.0,9822.97,9822.97,9600.0,222.97,0.0,0.0,0.0,Dec-2013,4198.28,,Feb-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,10986.0,29900.0
127276,5756457,7188630,18000.0,18000.0,18000.0, 36 months,15.8,631.06,2.0,12.0,4.0,MORTGAGE,83000.0,Verified,Jun-2013,n,debt_consolidation,Consolidate,248xx,WV,20.5,1.0,475.0,0.0,9.0,0.0,10730.0,74.0,28.0,f,0.0,0.0,20306.5174282,20306.52,18000.0,2306.52,0.0,0.0,0.0,May-2014,14006.16,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,283.0,84986.0,14500.0
267048,32969771,35622985,31000.0,31000.0,31000.0, 36 months,12.49,1036.92,1.0,9.0,2.0,MORTGAGE,135000.0,Verified,Oct-2014,n,debt_consolidation,Debt consolidation,230xx,VA,13.56,0.0,487.0,0.0,8.0,0.0,30709.0,98.1,42.0,w,0.0,0.0,32341.19,32341.19,31000.0,1341.19,0.0,0.0,0.0,Mar-2015,29251.94,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,669993.0,31300.0
144935,4565424,5817626,21600.0,21600.0,21600.0, 36 months,14.09,739.19,1.0,9.0,5.0,MORTGAGE,54900.0,Verified,Apr-2013,n,debt_consolidation,Debt/Improvement,245xx,VA,21.51,0.0,480.0,0.0,12.0,0.0,8841.0,49.1,24.0,f,0.0,0.0,20690.84,20690.84,15982.98,4707.86,0.0,0.0,0.0,Sep-2015,739.19,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,197619.0,18000.0
159743,3625384,4577588,9275.0,9275.0,9275.0, 36 months,15.31,322.94,2.0,11.0,9.0,RENT,37610.0,Not Verified,Mar-2013,n,debt_consolidation,Wanna Make a Date to Consolidate!,142xx,NY,15.32,1.0,492.0,0.0,8.0,0.0,19671.0,75.2,23.0,w,0.0,0.0,11180.84,11180.84,9275.0,1905.84,0.0,0.0,0.0,Feb-2015,466.16,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,19671.0,26172.0
223324,1188573,1429692,11100.0,11100.0,11100.0, 36 months,7.9,347.33,0.0,3.0,5.0,RENT,22800.0,Verified,Mar-2012,n,debt_consolidation,Reduce Debt and start Emergency Fund Acc,750xx,TX,23.96,0.0,568.0,0.0,6.0,0.0,8656.0,53.1,9.0,f,0.0,0.0,12502.9754083,12502.98,11100.0,1402.98,0.0,0.0,0.0,Apr-2015,350.17,,Mar-2015,0.0,1.0,INDIVIDUAL,0.0,,,
48479,9866248,7210168,11500.0,11500.0,11500.0, 36 months,15.61,402.1,2.0,13.0,3.0,RENT,70000.0,Verified,Dec-2013,n,debt_consolidation,Debt consolidation,941xx,CA,4.36,0.0,476.0,0.0,6.0,0.0,3492.0,65.9,14.0,f,0.0,0.0,7237.48,7237.48,4969.88,2247.49,20.11,0.0,0.0,Jul-2015,402.1,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,8535.0,5300.0
386031,16493032,18585432,2400.0,2400.0,2400.0, 36 months,14.99,83.19,2.0,14.0,2.0,MORTGAGE,35000.0,Not Verified,May-2014,n,medical,Medical expenses,493xx,MI,29.9,0.0,524.0,0.0,9.0,0.0,5016.0,51.7,21.0,f,0.0,0.0,2459.3,2459.3,2400.0,59.3,0.0,0.0,0.0,Jul-2014,2376.11,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,90813.0,9700.0
384536,16962536,19095081,16000.0,16000.0,16000.0, 36 months,13.98,546.69,2.0,12.0,5.0,RENT,65000.0,Not Verified,May-2014,n,credit_card,Credit card refinancing,113xx,NY,21.84,1.0,509.0,1.0,18.0,0.0,23312.0,66.8,26.0,w,0.0,0.0,17541.89,17541.89,16000.0,1541.89,0.0,0.0,0.0,Feb-2015,13168.37,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,335.0,33622.0,34900.0
82957,7646795,9328848,12000.0,12000.0,12000.0, 36 months,11.99,398.52,1.0,7.0,3.0,MORTGAGE,100000.0,Not Verified,Oct-2013,n,credit_card,Personal,112xx,NY,7.5,0.0,477.0,1.0,12.0,0.0,7967.0,29.0,26.0,f,0.0,0.0,14064.7387118,14064.74,12000.0,2064.74,0.0,0.0,0.0,Oct-2015,4899.06,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,126278.0,27500.0
30447,509285,657296,25000.0,25000.0,24690.2486902, 36 months,10.25,809.62,1.0,6.0,1.0,MORTGAGE,176000.0,Verified,May-2010,n,home_improvement,Finish my house.,894xx,NV,2.05,0.0,413.0,1.0,11.0,0.0,99455.0,5.4,29.0,f,0.0,0.0,28454.65,28049.85,24999.99,3454.66,0.0,0.0,0.0,Apr-2012,9089.16,,Apr-2012,0.0,1.0,INDIVIDUAL,0.0,,,
572749,61923133,66115867,4000.0,4000.0,4000.0, 36 months,17.86,144.33,3.0,19.0,5.0,MORTGAGE,57000.0,Not Verified,Oct-2015,n,home_improvement,Home improvement,341xx,FL,1.35,0.0,503.0,1.0,19.0,1.0,37013.0,0.3,37.0,f,0.0,0.0,4069.16,4069.16,4000.0,69.16,0.0,0.0,0.0,Nov-2015,4073.13,,Nov-2015,1.0,1.0,INDIVIDUAL,0.0,15743.0,196777.0,60800.0
61355,8985925,10767999,31300.0,31300.0,31300.0, 36 months,17.1,1117.49,2.0,14.0,1.0,MORTGAGE,70000.0,Verified,Nov-2013,n,debt_consolidation,Debt consolidation,762xx,TX,8.45,0.0,429.0,0.0,6.0,0.0,9461.0,57.7,27.0,f,0.0,0.0,38250.967339,38250.97,31300.0,6950.97,0.0,0.0,0.0,Jul-2015,18136.4,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,172099.0,16400.0
398637,15450401,17522825,31000.0,31000.0,30950.0, 60 months,23.43,881.59,5.0,25.0,2.0,MORTGAGE,135000.0,Verified,May-2014,n,debt_consolidation,Debt consolidation,986xx,WA,11.84,2.0,538.0,3.0,13.0,1.0,13373.0,57.1,40.0,w,0.0,0.0,36281.0,36222.48,31000.0,5281.0,0.0,0.0,0.0,Feb-2015,29228.28,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,372629.0,23400.0
182363,2092198,2424894,12675.0,12675.0,12675.0, 36 months,15.31,441.31,2.0,11.0,5.0,OWN,57000.0,Source Verified,Dec-2012,n,debt_consolidation,Debt Consolidation Loan,330xx,FL,17.39,0.0,392.0,3.0,12.0,0.0,9598.0,54.8,19.0,f,0.0,0.0,15887.1440489,15887.14,12675.0,3212.14,0.0,0.0,0.0,Dec-2015,441.29,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,37130.0,17500.0
295743,28714008,31247192,20000.0,20000.0,20000.0, 36 months,12.49,668.98,1.0,9.0,4.0,MORTGAGE,60000.0,Source Verified,Oct-2014,n,credit_card,Credit card refinancing,196xx,PA,18.48,0.0,432.0,1.0,9.0,0.0,10100.0,45.3,27.0,w,0.0,0.0,22445.29,22445.29,20000.0,2445.29,0.0,0.0,0.0,Dec-2015,13762.43,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,147164.0,22300.0
69686,8557741,10309763,8875.0,8875.0,8875.0, 36 months,19.52,327.67,3.0,18.0,5.0,RENT,40000.0,Not Verified,Nov-2013,n,debt_consolidation,lifesaver,331xx,FL,7.27,0.0,603.0,1.0,11.0,0.0,4706.0,41.3,12.0,w,0.0,0.0,1966.02,1966.02,1145.53,820.49,0.0,0.0,0.0,May-2014,327.67,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,12947.0,11400.0
188319,1687686,1970037,3000.0,3000.0,3000.0, 36 months,11.14,98.42,1.0,6.0,4.0,RENT,22000.0,Not Verified,Nov-2012,n,car,Mustang Repair,802xx,CO,16.96,0.0,494.0,0.0,5.0,0.0,15108.0,77.5,12.0,w,0.0,0.0,3501.94966551,3501.95,3000.0,501.95,0.0,0.0,0.0,Jan-2015,1041.75,,Jun-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,15108.0,19500.0
379418,17793574,19926113,20000.0,20000.0,19950.0, 60 months,19.52,524.56,4.0,21.0,1.0,MORTGAGE,110906.0,Source Verified,Jun-2014,n,debt_consolidation,Debt consolidation,212xx,MD,10.65,0.0,461.0,1.0,9.0,1.0,6596.0,85.7,30.0,f,0.0,0.0,24829.74,24767.67,20000.0,4829.74,0.0,0.0,0.0,Oct-2015,16961.34,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,3137.0,275283.0,7700.0
28041,541798,699267,15000.0,15000.0,15000.0, 36 months,14.84,518.81,3.0,15.0,4.0,MORTGAGE,76872.0,Verified,Jul-2010,n,other,Pay Off,021xx,MA,9.55,0.0,534.0,1.0,22.0,0.0,21770.0,53.5,28.0,f,0.0,0.0,18669.73,18669.73,14999.99,3669.74,0.0,0.0,0.0,Jul-2013,554.06,,Jul-2013,0.0,1.0,INDIVIDUAL,0.0,,,
54034,9124900,10957028,15000.0,15000.0,15000.0, 60 months,17.1,373.6,2.0,14.0,6.0,MORTGAGE,60000.0,Source Verified,Dec-2013,n,debt_consolidation,Debt Consolidation Loan,293xx,SC,13.24,0.0,547.0,1.0,11.0,0.0,14749.0,56.7,18.0,f,0.0,0.0,18964.2403278,18964.24,15000.0,3964.24,0.0,0.0,0.0,Aug-2015,11865.98,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,196988.0,26000.0
159722,3289043,4061761,34475.0,34475.0,34475.0, 36 months,12.12,1147.05,1.0,7.0,1.0,MORTGAGE,115000.0,Verified,Mar-2013,n,credit_card,consolidation,627xx,IL,22.96,0.0,274.0,1.0,14.0,0.0,38235.0,48.6,47.0,f,0.0,0.0,40779.0073086,40779.01,34475.0,6304.01,0.0,0.0,0.0,May-2015,12105.95,,May-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,202737.0,78600.0
167961,3255654,4027917,14550.0,14550.0,14500.0, 60 months,15.8,352.29,2.0,12.0,1.0,MORTGAGE,60200.0,Source Verified,Feb-2013,n,debt_consolidation,PayOffCreditCards,801xx,CO,17.34,0.0,476.0,1.0,8.0,0.0,21182.0,59.3,17.0,f,0.0,0.0,16019.39,15964.33,14550.0,1469.39,0.0,0.0,0.0,Oct-2013,13559.15,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,289530.0,35700.0
77836,7617727,9299736,20000.0,20000.0,20000.0, 60 months,25.8,596.45,6.0,30.0,6.0,RENT,75000.0,Source Verified,Oct-2013,n,debt_consolidation,credit card payoff,100xx,NY,27.35,0.0,578.0,1.0,9.0,0.0,27349.0,96.6,10.0,w,0.0,0.0,21698.22,21698.22,20000.0,1698.22,0.0,0.0,0.0,Mar-2014,19908.87,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,0.0,63297.0,28300.0
98597,6905510,8547597,10000.0,10000.0,10000.0, 60 months,25.89,298.76,6.0,32.0,5.0,OWN,46380.0,Verified,Sep-2013,n,credit_card,No Credit cards,273xx,NC,23.0,0.0,482.0,2.0,7.0,0.0,8133.0,70.7,10.0,f,0.0,0.0,6883.73,6883.73,2432.39,4436.34,15.0,0.0,0.0,Aug-2015,612.52,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,62.0,36720.0,11500.0
69219,8125847,9867925,20000.0,20000.0,20000.0, 36 months,6.62,614.08,0.0,1.0,5.0,MORTGAGE,56400.0,Source Verified,Nov-2013,n,debt_consolidation,Refinance Expenses,381xx,TN,8.85,2.0,379.0,1.0,8.0,0.0,15732.0,62.4,19.0,w,0.0,0.0,9824.26,9824.26,8401.33,1422.93,0.0,0.0,0.0,Apr-2015,614.08,,Apr-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,49623.0,25200.0
209012,1405873,1654739,4500.0,4500.0,4500.0, 36 months,14.33,154.53,2.0,10.0,8.0,MORTGAGE,35000.0,Verified,Jul-2012,n,debt_consolidation,Debt be gone,080xx,NJ,23.99,0.0,470.0,0.0,10.0,0.0,3679.0,76.6,31.0,f,0.0,0.0,5552.14905123,5552.15,4500.0,1052.15,0.0,0.0,0.0,Apr-2015,622.01,,Jan-2016,0.0,1.0,INDIVIDUAL,0.0,,,
430321,7081806,8743455,8000.0,8000.0,8000.0, 36 months,9.67,256.9,1.0,5.0,2.0,OWN,78600.0,Source Verified,Mar-2014,n,major_purchase,Major purchase,113xx,NY,1.13,0.0,572.0,0.0,5.0,0.0,3701.0,24.7,6.0,f,0.0,0.0,8842.01,8842.01,8000.0,842.01,0.0,0.0,0.0,Jul-2015,4988.51,,Jul-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,3701.0,15000.0
727002,51006267,54396011,12000.0,12000.0,12000.0, 60 months,20.99,324.58,4.0,24.0,10.0,OWN,45000.0,Source Verified,Jun-2015,n,other,Other,373xx,TN,22.93,0.0,495.0,1.0,12.0,0.0,6480.0,53.6,21.0,w,0.0,0.0,13034.35,13034.35,12000.0,1034.35,0.0,0.0,0.0,Nov-2015,11764.02,,Nov-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,30775.0,12100.0
19669,672642,859837,5000.0,5000.0,5000.0, 60 months,10.74,108.07,1.0,8.0,1.0,MORTGAGE,72350.0,Source Verified,Feb-2011,n,debt_consolidation,Debt Consolidation,069xx,CT,9.79,0.0,479.0,3.0,11.0,0.0,1031.0,3.0,42.0,f,0.0,0.0,5499.06,5499.06,5000.0,499.06,0.0,0.0,0.0,Mar-2012,4311.87,,Sep-2015,0.0,1.0,INDIVIDUAL,0.0,,,
353157,20808630,23081437,20800.0,20800.0,20800.0, 60 months,20.99,562.6,4.0,23.0,2.0,MORTGAGE,52000.0,Source Verified,Jul-2014,n,debt_consolidation,Debt consolidation,196xx,PA,16.86,0.0,372.0,2.0,15.0,0.0,17865.0,47.4,37.0,f,0.0,0.0,5626.0,5626.0,2151.72,3474.28,0.0,0.0,0.0,May-2015,562.6,,Dec-2015,0.0,1.0,INDIVIDUAL,0.0,0.0,51473.0,37700.0
